time,BTCUSDT,ETHUSDT,LTCUSDT,DOTUSDT,MATICUSDT,SOLUSDT,ETCUSDT,ALGOUSDT,BNBUSDT,ADAUSDT,AVAXUSDT,SUIUSDT,NEARUSDT,HBARUSDT,APTUSDT
2021-07-17 00:00:00+00:00,154.382012,2754.88493,5835.62239,,,130688.87,12730.23,,11136.58,1897067.5,,,,,
2021-07-18 00:00:00+00:00,148.102181,3746.50337,9517.9733,,,60689.29,7975.52,,8546.56,1751414.3,,,,,
2021-07-19 00:00:00+00:00,221.956478,3951.7159,7812.29311,,,145455.26,31866.21,,25027.83,2082948.3,,,,,
2021-07-20 00:00:00+00:00,311.156764,5174.02161,19131.64604,,,198567.92,18507.17,,24681.77,7168798.6,,,,,
2021-07-21 00:00:00+00:00,508.029604,8735.64762,15810.67808,,,295742.3,16979.55,,18292.64,7284038.6,,,,,
2021-07-22 00:00:00+00:00,210.069007,6633.23782,3322.07693,,,139165.85,17389.75,,13498.85,2995453.0,,,,,
2021-07-23 00:00:00+00:00,253.381513,5686.61991,3125.92621,,,141229.77,21949.45,,13347.88,1865612.1,,,,,
2021-07-24 00:00:00+00:00,206.847126,5777.71185,3527.62001,,,141453.89,41181.51,,8716.5,1510326.0,,,,,
2021-07-25 00:00:00+00:00,182.421594,4027.13875,2145.71628,,,100345.79,25784.45,,6847.97,1748588.4,,,,,
2021-07-26 00:00:00+00:00,1520.271596,23637.4262,19036.582,,,325103.72,41950.74,,23716.62,8970261.6,,,,,
2021-07-27 00:00:00+00:00,1240.66946,18231.188,6574.36723,,,122209.26,31444.23,,6984.88,4734118.1,,,,,
2021-07-28 00:00:00+00:00,1508.581574,14552.73849,7854.15268,,,112885.96,14662.41,,13150.24,3231801.2,,,,,
2021-07-29 00:00:00+00:00,690.60712,10211.51733,8384.84254,,,151131.33,4802.67,,14400.15,3648752.4,,,,,
2021-07-30 00:00:00+00:00,880.797299,15853.37458,7953.24183,,,280636.36,11542.7,,14082.04,4131700.0,,,,,
2021-07-31 00:00:00+00:00,613.804641,10532.33931,4754.94396,,,243225.05,9007.4,,12249.25,2814409.9,,,,,
2021-08-01 00:00:00+00:00,726.429297,19417.48872,7553.46323,,,202714.83,12154.53,,15816.08,4294205.6,,,,,
2021-08-02 00:00:00+00:00,720.230539,17807.44575,4647.69832,,,118806.71,3591.5,,8080.99,2524658.4,,,,,
2021-08-03 00:00:00+00:00,854.945391,19093.52889,4797.69404,,,171964.08,4842.15,,11114.49,5798471.5,,,,,
2021-08-04 00:00:00+00:00,910.347618,23251.37242,4573.6578,,,147501.66,3826.94,,10373.78,4989699.3,,,,,
2021-08-05 00:00:00+00:00,949.729226,34393.01214,6697.37273,,,183829.61,10744.16,,9005.47,4936260.9,,,,,
2021-08-06 00:00:00+00:00,1078.789467,12077.55434,9202.89624,,,118689.64,5034.9,,9409.48,4482631.7,,,,,
2021-08-07 00:00:00+00:00,739.671574,16384.35952,13523.60976,,,114112.48,38058.19,,11062.79,5741388.9,,,,,
2021-08-08 00:00:00+00:00,897.223522,14751.69797,7670.75811,,,77606.13,25776.94,,7817.5,5697221.3,,,,,
2021-08-09 00:00:00+00:00,898.425457,13806.00304,17556.06913,,,94132.15,10087.22,,7064.21,5460485.6,,,,,
2021-08-10 00:00:00+00:00,536.456836,10725.47762,16037.97902,,,114853.85,9521.25,,12687.27,8585598.9,,,,,
2021-08-11 00:00:00+00:00,572.938043,9875.57228,23649.78883,,,121611.73,17853.96,,19988.71,9917633.6,,,,,
2021-08-12 00:00:00+00:00,802.047075,10621.85575,14138.95307,,,124723.25,23118.39,,18140.86,10734497.3,,,,,
2021-08-13 00:00:00+00:00,571.206019,8890.01514,20408.33411,,,122700.46,22275.34,,18538.5,16804696.1,,,,,
2021-08-14 00:00:00+00:00,525.211238,6460.56791,14906.94837,,,99752.2,32939.92,,20779.04,11460883.8,,,,,
2021-08-15 00:00:00+00:00,444.754706,6592.6582,14557.27212,,,326116.28,68228.64,,13035.19,8356704.7,,,,,
2021-08-16 00:00:00+00:00,601.57376,7982.62821,11495.33142,,,910768.83,28520.59,,23397.31,6243334.9,,,,,
2021-08-17 00:00:00+00:00,560.283212,11168.56414,11608.56586,,,753633.14,26498.52,,24769.55,8939307.7,,,,,
2021-08-18 00:00:00+00:00,553.942528,7746.89592,9699.60106,,,743781.53,23271.3,,25034.24,10163264.8,,,,,
2021-08-19 00:00:00+00:00,571.692102,7099.58993,10096.21243,,,453780.65,12182.15,,18778.51,15366115.9,,,,,
2021-08-20 00:00:00+00:00,530.624469,6009.01296,8985.90391,,,238923.6,14657.54,,15050.48,11172826.9,,,,,
2021-08-21 00:00:00+00:00,423.011787,3731.77631,5105.3829,,,176958.41,7894.19,,14422.9,4829271.6,,,,,
2021-08-22 00:00:00+00:00,334.488609,4197.04466,11339.89207,,,147077.41,4814.22,,9400.04,8385607.2,,,,,
2021-08-23 00:00:00+00:00,347.963542,5968.36379,6107.25163,,,179764.61,10923.34,,24046.58,11282601.6,,,,,
2021-08-24 00:00:00+00:00,408.902002,5781.29279,9827.53061,,,606620.19,13443.51,,22548.68,15356526.4,,,,,
2021-08-25 00:00:00+00:00,317.386566,5255.88822,7039.06293,,,538433.13,9800.12,,24083.89,9933669.6,,,,,
2021-08-26 00:00:00+00:00,493.754659,6058.94899,8556.08537,,,1600422.05,8325.13,,31137.31,12683520.7,,,,,
2021-08-27 00:00:00+00:00,342.391413,4945.80803,4654.88964,,,942254.67,6175.25,,19847.77,16991976.8,,,,,
2021-08-28 00:00:00+00:00,196.051516,2304.4955,2771.3978,,,395711.18,12647.61,,12034.6,11055705.6,,,,,
2021-08-29 00:00:00+00:00,286.036849,3393.61739,8666.94085,,,274456.84,5698.5,,12990.29,9922491.7,,,,,
2021-08-30 00:00:00+00:00,330.597106,6778.87791,14655.2411,,,782056.55,7553.27,,20179.37,9015773.0,,,,,
2021-08-31 00:00:00+00:00,286.739779,9091.35205,16801.37796,,,700462.66,10301.34,,22201.33,7734818.5,,,,,
2021-09-01 00:00:00+00:00,310.557194,9040.28681,18824.27554,,,256753.17,13974.61,,18987.58,6674217.8,,,,,
2021-09-02 00:00:00+00:00,350.822048,5063.54104,21137.13093,,,364243.66,12875.81,,23029.8,13002634.2,,,,,
2021-09-03 00:00:00+00:00,526.533146,7180.41232,52508.77705,,,539629.91,13406.1,,17886.42,6263339.1,,,,,
2021-09-04 00:00:00+00:00,214.21538,3598.07367,43687.23274,,,204667.55,9503.53,,19757.88,6216158.5,,,,,
2021-09-05 00:00:00+00:00,223.970273,3147.89291,41332.14423,,,149035.26,16516.3,,12708.78,6601389.7,,,,,
2021-09-06 00:00:00+00:00,306.111485,3105.21816,27478.1357,,,329900.47,24264.22,,17293.33,4772601.8,,,,,
2021-09-07 00:00:00+00:00,1137.487028,16893.32577,70322.84988,,,1025179.01,57104.83,,68259.71,29172767.4,,,,,
2021-09-08 00:00:00+00:00,848.989813,22598.77715,50505.59104,,,652644.64,16768.3,,22975.07,16747066.1,,,,,
2021-09-09 00:00:00+00:00,487.663798,13634.66107,34604.14183,,,1010019.21,5681.39,,30881.03,16906872.2,,,,,
2021-09-10 00:00:00+00:00,465.792272,8168.16588,23508.00624,,,393147.08,9055.45,,29276.18,11273398.3,,,,,
2021-09-11 00:00:00+00:00,247.914549,9425.61513,15690.02094,,,279730.27,2552.3,,17344.49,10145195.5,,,,,
2021-09-12 00:00:00+00:00,225.996135,7284.95941,13344.513,,,150517.78,3764.26,,14921.48,9680866.8,,,,,
2021-09-13 00:00:00+00:00,769.224898,17468.62755,74772.717,,,395058.89,7222.74,,27603.69,6773700.8,,,,,
2021-09-14 00:00:00+00:00,401.86439,7954.23641,21385.04175,,,384747.99,4795.12,,15144.76,5943803.2,,,,,
2021-09-15 00:00:00+00:00,242.342119,5224.77018,13893.06829,,,191210.73,6253.14,,11829.59,5920953.5,,,,,
2021-09-16 00:00:00+00:00,235.202393,6445.97898,24795.23448,,,170743.28,3749.81,,11063.07,5131296.4,,,,,
2021-09-17 00:00:00+00:00,321.851847,10113.31298,11157.56536,,,238868.98,3992.85,,13001.67,5441347.2,,,,,
2021-09-18 00:00:00+00:00,309.632992,7854.39235,10118.1736,,,277736.5,2828.11,,12473.82,5871317.5,,,,,
2021-09-19 00:00:00+00:00,317.519974,8306.05391,6992.63429,,,206944.56,1678.37,,9556.46,5753365.4,,,,,
2021-09-20 00:00:00+00:00,1333.091361,28158.48183,24686.18465,,,416931.8,15581.86,,30092.28,16102558.8,,,,,
2021-09-21 00:00:00+00:00,670.608756,9907.44258,21721.5654,,,202154.68,16348.49,,42641.2,21812479.5,,,,,
2021-09-22 00:00:00+00:00,308.481947,4639.17703,24964.92588,,,164554.0,6554.45,,30482.64,3465093.7,,,,,
2021-09-23 00:00:00+00:00,492.04772,6488.5909,12120.16628,,,164422.13,2711.66,,21093.72,5412645.9,,,,,
2021-09-24 00:00:00+00:00,495.596922,5141.0083,15003.98645,,,117807.59,7209.01,,10640.16,5408180.4,,,,,
2021-09-25 00:00:00+00:00,428.330488,9074.79561,10040.70564,,,114483.0,4074.35,,20241.45,8892478.1,,,,,
2021-09-26 00:00:00+00:00,299.6972,5200.35572,7330.21436,,,89013.98,4988.8,,17962.37,4077614.9,,,,,
2021-09-27 00:00:00+00:00,207.507216,3771.76548,7399.97435,,,81158.19,2871.42,,13479.51,3012133.0,,,,,
2021-09-28 00:00:00+00:00,212.982702,2367.35769,6502.21855,,,50026.7,9122.57,,7222.8,4410907.1,,,,,
2021-09-29 00:00:00+00:00,159.839779,1836.59964,8886.43072,,,63139.94,5455.07,,17573.19,1934828.8,,,,,
2021-09-30 00:00:00+00:00,230.712581,3273.16592,7089.03091,,,61991.24,1695.23,,11488.41,1252182.2,,,,,
2021-10-01 00:00:00+00:00,434.783915,3434.26723,8762.98975,,,114644.71,12960.89,,15082.65,2920573.0,,,,,
2021-10-02 00:00:00+00:00,92.462526,1920.13006,10254.39324,,,96023.96,16453.5,,6306.69,1778449.7,,,,,
2021-10-03 00:00:00+00:00,140.454943,1642.82477,13094.38241,,,94196.29,7970.16,,8384.02,1554734.6,,,,,
2021-10-04 00:00:00+00:00,231.397469,2539.81685,9568.0972,,,83180.99,7549.98,,6024.85,1762683.7,,,,,
2021-10-05 00:00:00+00:00,242.549091,2017.192,13466.15237,,,74698.21,7421.99,,7635.34,1304814.7,,,,,
2021-10-06 00:00:00+00:00,578.993271,3520.33303,17255.79507,,,106815.66,11431.1,,14336.93,3939179.4,,,,,
2021-10-07 00:00:00+00:00,319.263736,3962.59418,18583.36441,,,93654.08,10838.7,,14838.92,7063130.3,,,,,
2021-10-08 00:00:00+00:00,202.765858,2470.3832,14136.30125,,,89096.89,7122.32,,6020.27,2058901.8,,,,,
2021-10-09 00:00:00+00:00,94.383476,1414.07842,7234.94146,,,39751.6,11535.71,,3322.92,1890212.3,,,,,
2021-10-10 00:00:00+00:00,159.560014,1866.07954,7862.98159,,,35435.93,3076.4,,4791.29,1406189.1,,,,,
2021-10-11 00:00:00+00:00,196.150945,3510.55498,9103.85947,,,53904.24,2699.83,,5500.55,2148117.0,,,,,
2021-10-12 00:00:00+00:00,304.384578,3258.01229,10383.02354,,,90763.2,3039.79,,21582.51,3156513.8,,,,,
2021-10-13 00:00:00+00:00,330.799268,3410.92608,22690.98418,,,73890.2,2161.02,,67989.98,3796033.3,,,,,
2021-10-14 00:00:00+00:00,257.861185,4755.48351,35423.38083,,,65067.12,4275.56,,25491.63,3000596.8,,,,,
2021-10-15 00:00:00+00:00,568.478276,4024.91129,48221.97319,,,152030.15,9121.47,,28016.58,5347149.9,,,,,
2021-10-16 00:00:00+00:00,193.45106,3722.43937,19678.2435,,,40236.61,2716.45,,10329.09,2446164.8,,,,,
2021-10-17 00:00:00+00:00,264.328583,3181.07138,12544.53367,,,53900.87,3936.9,,7812.04,2782136.3,,,,,
2021-10-18 00:00:00+00:00,363.712873,3591.93988,14391.28992,,,43512.49,3816.44,,12065.76,2999044.6,,,,,
2021-10-19 00:00:00+00:00,535.998815,3035.46617,13840.43501,,,50477.15,2384.52,,13731.04,2185524.8,,,,,
2021-10-20 00:00:00+00:00,368.213992,4255.18424,34293.18526,,,59656.83,4832.93,,10991.44,4600006.3,,,,,
2021-10-21 00:00:00+00:00,527.213957,5792.91578,33523.2943,,,179518.14,20303.65,,17216.5,6726488.6,,,,,
2021-10-22 00:00:00+00:00,355.27964,3211.00371,10961.65836,,,182496.09,6987.36,,9622.59,3622857.1,,,,,
2021-10-23 00:00:00+00:00,146.715675,2429.58089,7515.66509,,,65053.49,3936.23,,4999.72,1999220.7,,,,,
2021-10-24 00:00:00+00:00,190.081443,2896.30941,11480.25889,,,69874.81,3112.57,,4977.39,2977765.7,,,,,
2021-10-25 00:00:00+00:00,182.497893,2283.50264,6151.71164,,,92893.01,3158.49,,5302.01,3101453.8,,,,,
2021-10-26 00:00:00+00:00,216.903533,3237.48463,10250.3731,,,47150.7,13632.9,,7786.0,4252237.8,,,,,
2021-10-27 00:00:00+00:00,408.39149,6897.47577,28344.12384,,,120348.41,18781.24,,15722.3,11205556.2,,,,,
2021-10-28 00:00:00+00:00,626.118139,5537.83338,21659.41072,,,88067.15,11797.2,,22694.38,11059905.2,,,,,
2021-10-29 00:00:00+00:00,396.651846,4682.95346,11692.72171,,,50965.73,10219.33,,20654.03,4388335.8,,,,,
2021-10-30 00:00:00+00:00,231.412042,2078.27713,6199.7015,,,35076.44,4503.81,,14117.78,3552972.2,,,,,
2021-10-31 00:00:00+00:00,262.520374,2707.79095,7510.54325,,,47279.76,37449.27,,14464.61,3434611.7,,,,,
2021-11-01 00:00:00+00:00,353.261199,4208.43596,15434.05606,,,68656.23,6155.37,,25671.49,4204465.3,,,,,
2021-11-02 00:00:00+00:00,301.599019,4027.37465,13445.2863,,,80916.63,7759.07,,19371.48,4209007.8,,,,,
2021-11-03 00:00:00+00:00,399.915045,3358.85878,19191.92467,,,163609.16,15589.79,,19766.39,12755714.5,,,,,
2021-11-04 00:00:00+00:00,322.759893,2975.89906,13214.48466,,,111599.23,8214.61,,16757.01,6101147.1,,,,,
2021-11-05 00:00:00+00:00,233.404191,2417.31511,7775.73064,,,89662.17,6288.9,,24231.61,2782457.2,,,,,
2021-11-06 00:00:00+00:00,167.22456,2421.80106,9523.16046,,,81434.19,8000.61,,15801.51,3722257.9,,,,,
2021-11-07 00:00:00+00:00,196.214406,2214.19182,8847.35252,,,52259.86,7682.62,,26720.5,2936061.0,,,,,
2021-11-08 00:00:00+00:00,415.196129,2476.24767,39035.85931,,,44203.53,8650.01,,16192.83,4886734.4,,,,,
2021-11-09 00:00:00+00:00,324.379486,1959.99394,117837.99966,,,34286.27,55177.88,,16743.66,16802095.8,,,,,
2021-11-10 00:00:00+00:00,572.386663,5844.09338,145721.84919,,,65621.32,30748.45,,33166.24,15611669.7,,,,,
2021-11-11 00:00:00+00:00,263.199936,3106.37194,57279.42391,,,36322.74,10917.63,,14537.77,3848360.4,,,,,
2021-11-12 00:00:00+00:00,320.149399,2860.74247,122762.4513,,,36395.98,7537.3,,13128.22,4994756.2,,,,,
2021-11-13 00:00:00+00:00,105.074003,1763.76789,46109.5498,,,28276.79,2746.71,,14519.35,2701795.6,,,,,
2021-11-14 00:00:00+00:00,173.664208,1886.70443,56390.49612,,,14762.22,3173.75,,13819.57,1972866.9,,,,,
2021-11-15 00:00:00+00:00,205.837938,3000.26445,47254.30772,,,27582.72,3254.88,,14773.44,2380303.4,,,,,
2021-11-16 00:00:00+00:00,663.185431,6612.79919,78143.30471,,,54662.17,11745.17,,31400.68,9916549.5,,,,,
2021-11-17 00:00:00+00:00,285.343089,3310.40662,46561.34957,,,41571.42,4385.41,,17263.3,4572807.1,,,,,
2021-11-18 00:00:00+00:00,558.469064,4748.08643,51033.63456,,,66378.08,7027.79,,27823.44,5983913.6,14151.55,,,,
2021-11-19 00:00:00+00:00,304.339564,3244.23253,14105.85561,,,50745.28,3551.38,,12743.88,4924888.9,14473.69,,,,
2021-11-20 00:00:00+00:00,182.640552,2280.60782,24529.17272,,,21854.95,1488.76,,11761.44,3717906.1,33628.82,,,,
2021-11-21 00:00:00+00:00,155.736444,2189.21937,12913.54385,,,44418.48,2559.14,,11372.22,1916475.4,52926.81,,,,
2021-11-22 00:00:00+00:00,454.657021,4429.92782,21059.35672,,,44331.92,3650.55,,14649.48,2787649.0,49140.95,,,,
2021-11-23 00:00:00+00:00,506.736364,4052.80943,11794.77603,,,28042.69,1992.22,,17821.41,2918238.1,26004.5,,,,
2021-11-24 00:00:00+00:00,318.365728,3948.69228,9593.5501,,,36255.36,2283.32,,12782.31,6547758.4,25908.2,,,,
2021-11-25 00:00:00+00:00,310.981716,3809.90031,41619.18595,,,42344.47,13933.92,,32264.79,6641081.0,30426.84,,,,
2021-11-26 00:00:00+00:00,551.084731,5445.37615,30628.13288,,,60572.27,10101.25,,43164.69,9333597.0,28876.95,,,,
2021-11-27 00:00:00+00:00,118.654099,2148.62448,7623.49612,,,20927.51,1492.96,,13206.92,2639579.2,20240.58,,,,
2021-11-28 00:00:00+00:00,202.788018,2386.11285,10542.74197,,,37306.91,1460.28,,20773.91,7921401.3,23068.7,,,,
2021-11-29 00:00:00+00:00,218.608689,2497.09186,8609.83769,,,36210.25,2646.1,,14763.92,3135144.4,15611.03,,,,
2021-11-30 00:00:00+00:00,364.147211,4152.40801,13680.19981,,,35937.31,4469.01,,12991.33,3759419.7,46017.77,,,,
2021-12-01 00:00:00+00:00,241.850967,2790.25314,10035.67734,,,53859.55,3216.04,,8245.2,3087264.6,34694.36,,,,
2021-12-02 00:00:00+00:00,167.960101,2542.34101,6165.57646,6491.5,,57311.28,4469.98,,9087.18,8102925.8,15104.63,,,,
2021-12-03 00:00:00+00:00,342.88023,4408.52059,13593.48675,6394.03,,49377.08,4010.49,,16168.29,5602866.8,28414.34,,,,
2021-12-04 00:00:00+00:00,1029.99014,9303.20854,65384.51162,23802.18,,93280.57,25810.36,,55662.78,11112081.6,17462.29,,,,
2021-12-05 00:00:00+00:00,225.157464,3460.06329,37785.21849,8734.98,,35959.9,18515.74,,16971.32,8163194.1,7353.06,,,,
2021-12-06 00:00:00+00:00,340.80653,4147.41747,25903.65277,35948.5,,23595.31,15196.61,,20302.26,8719485.9,26255.25,,,,
2021-12-07 00:00:00+00:00,186.483445,1570.82873,15058.66326,65205.53,,19265.8,3129.99,,9318.52,5321226.6,18164.04,,,,
2021-12-08 00:00:00+00:00,177.887907,2005.6669,15814.09404,43413.51,,20845.46,6971.53,,7400.93,4481794.8,12008.47,,,,
2021-12-09 00:00:00+00:00,193.241055,2827.18389,13302.35706,35445.29,,30299.26,3257.59,,11060.19,4774548.9,16184.45,,,,
2021-12-10 00:00:00+00:00,269.083313,3800.81351,12499.62579,34332.18,,25671.83,5113.81,,15047.01,4775521.5,23511.36,,,,
2021-12-11 00:00:00+00:00,137.503939,3388.46714,9635.6582,51295.61,,24230.93,2618.91,,7592.85,4872286.7,22401.34,,,,
2021-12-12 00:00:00+00:00,180.681341,1381.3622,5980.61462,19886.01,,12237.66,1112.62,,7454.85,5035139.6,12261.06,,,,
2021-12-13 00:00:00+00:00,358.027503,3874.21059,13182.28304,22856.16,,33845.86,3147.32,,13459.57,4632557.6,36757.93,,,,
2021-12-14 00:00:00+00:00,187.918934,1912.29478,8032.19023,22303.63,,25243.55,2863.45,,10532.79,5069477.2,23770.25,,,,
2021-12-15 00:00:00+00:00,356.123007,3809.48772,9224.56788,49195.15,,52801.02,4885.85,,13162.19,4993722.0,66862.13,,,,
2021-12-16 00:00:00+00:00,144.114739,2192.43194,3385.41233,50393.09,,29461.17,1627.97,,5067.7,2269231.4,40517.86,,,,
2021-12-17 00:00:00+00:00,176.837447,2211.27051,4574.83988,21738.25,,26986.72,1349.9,,7863.66,3194599.5,50633.88,,,,
2021-12-18 00:00:00+00:00,74.661085,1954.02851,2097.5319,36754.96,,11742.95,1496.6,,6571.74,1948869.8,19604.88,,,,
2021-12-19 00:00:00+00:00,98.544189,1894.25255,16573.3206,22119.86,,12326.51,2369.72,,6701.04,4361060.6,14242.51,,,,
2021-12-20 00:00:00+00:00,116.857343,2134.87425,7679.55199,37850.81,,12317.2,1744.47,,5588.43,3002067.0,41602.09,,,,
2021-12-21 00:00:00+00:00,157.793341,1787.08718,6618.56256,45256.89,,14541.46,1137.41,,7783.6,2851326.6,35296.83,,,,
2021-12-22 00:00:00+00:00,101.194079,1556.13768,10124.33295,96196.94,,13743.34,1662.83,,6208.85,4402379.3,20709.15,,,,
2021-12-23 00:00:00+00:00,146.365645,2526.72445,16808.23407,65234.67,,20194.2,2552.06,,6785.29,7154549.0,13520.16,,,,
2021-12-24 00:00:00+00:00,90.465869,1510.07948,12318.97455,56531.65,,19379.56,2560.98,,6697.3,3880718.6,16423.16,,,,
2021-12-25 00:00:00+00:00,55.915901,1379.90842,9775.44803,24862.49,,7516.1,797.67,,2347.52,4883523.2,11213.15,,,,
2021-12-26 00:00:00+00:00,85.915949,1451.49354,20119.75252,59346.25,,15202.78,1343.57,,2333.41,4649736.8,18675.19,,,,
2021-12-27 00:00:00+00:00,107.132944,1004.48418,12311.38303,51036.48,,14702.22,1617.73,,2998.22,5909779.6,15907.1,,,,
2021-12-28 00:00:00+00:00,183.875966,2456.43954,12153.17921,76254.57,,24240.86,3208.32,,4246.84,6420230.0,18589.8,,,,
2021-12-29 00:00:00+00:00,134.338882,2128.30204,8326.42071,51007.86,,25687.07,2040.56,,5591.63,5873429.8,14468.41,,,,
2021-12-30 00:00:00+00:00,123.647337,1643.19722,4543.13143,23792.61,,17095.04,2082.17,,3410.58,4023499.8,13614.01,,,,
2021-12-31 00:00:00+00:00,158.73882,1468.95429,4567.18114,46736.64,,18482.0,3863.42,,5732.56,4315248.9,17109.3,,,,
2022-01-01 00:00:00+00:00,108.92603,1093.62921,3533.93304,22830.23,,9701.29,682.06,,2703.54,3264943.2,6270.57,,,,
2022-01-02 00:00:00+00:00,86.077014,841.09826,3444.82182,73192.54,,8044.06,1114.8,,2717.75,3038608.9,7560.91,,,,
2022-01-03 00:00:00+00:00,134.352863,1656.90476,5910.93367,75253.48,,8622.24,1715.42,,3900.99,2707979.6,8421.86,,,,
2022-01-04 00:00:00+00:00,98.406846,2234.66716,5283.54299,42478.2,,11126.83,1975.82,,5650.29,3825091.9,19773.08,,,,
2022-01-05 00:00:00+00:00,282.935453,2700.9299,9715.33014,69672.42,529562.0,18409.2,7368.19,,5630.84,3900925.0,21796.45,,,,
2022-01-06 00:00:00+00:00,148.216362,3292.12958,7659.31251,32986.33,395218.2,16135.51,3363.76,,7445.3,4652369.6,20375.19,,,,
2022-01-07 00:00:00+00:00,325.36647,5333.66111,12093.18308,72175.29,570573.2,43741.43,5824.55,102694.0,9106.91,6518978.4,23933.22,,,,
2022-01-08 00:00:00+00:00,180.698146,3183.20107,8487.1487,42283.98,594520.3,39078.26,2384.8,52760.0,9376.34,5727694.9,23021.67,,,,
2022-01-09 00:00:00+00:00,115.056972,2039.95685,3605.427,14328.49,308002.9,21932.83,936.83,34183.0,6003.81,2994049.5,21724.75,,,,
2022-01-10 00:00:00+00:00,292.533467,4270.56401,11834.94966,53005.87,530937.9,21390.58,4917.58,113017.0,11016.24,6221767.4,30879.01,,,,
2022-01-11 00:00:00+00:00,211.780839,2306.87456,8213.24332,22079.45,563887.0,9434.92,1676.31,67642.0,11661.16,3170225.9,13863.04,,,,
2022-01-12 00:00:00+00:00,166.471703,2512.20157,5434.37431,26783.58,438475.2,16715.05,1866.88,151398.0,10787.08,4214607.6,20295.74,,,,
2022-01-13 00:00:00+00:00,219.541583,2628.05182,5893.00556,39865.92,418067.9,20371.09,1401.31,173318.0,5939.8,7081624.2,20323.63,,,,
2022-01-14 00:00:00+00:00,153.185975,1826.23639,11861.85309,53607.73,376084.3,12677.22,5172.21,165737.0,9732.66,4722177.6,9086.85,,,,
2022-01-15 00:00:00+00:00,131.652068,1139.37656,13949.14915,18790.95,158748.6,6261.82,3646.22,107006.0,7722.31,2941184.9,16431.19,,,,
2022-01-16 00:00:00+00:00,188.783103,1098.0345,6831.04564,27383.96,106686.4,7423.23,1954.93,147839.0,5810.74,6785807.8,32185.91,,,,
2022-01-17 00:00:00+00:00,109.542755,1738.3589,13950.9235,42067.9,526061.6,8061.02,476.05,178256.0,7328.69,11474659.3,35610.18,,,,
2022-01-18 00:00:00+00:00,131.986052,3036.77036,9402.52543,59550.8,692541.4,9176.23,11225.2,221756.0,5844.86,9629523.0,38779.69,,,,
2022-01-19 00:00:00+00:00,222.694618,3187.59148,8819.68312,14237.24,552067.3,9388.84,10956.48,92627.0,6443.63,7991178.4,32535.62,,,,
2022-01-20 00:00:00+00:00,241.916092,2888.53606,4553.24784,52168.19,972353.2,14562.55,4097.44,150578.0,9525.85,6783565.8,44798.01,,52892.1,,
2022-01-21 00:00:00+00:00,820.242503,9900.49166,20705.09595,93917.93,1168693.1,58783.09,14444.35,416281.0,17045.05,13351844.6,173216.8,,52626.9,,
2022-01-22 00:00:00+00:00,649.453953,10723.913,36198.63443,80113.4,2487512.8,120251.11,22167.84,652018.0,23864.13,24108237.0,130660.66,,45865.1,,
2022-01-23 00:00:00+00:00,323.141616,5581.57144,10244.73806,24238.83,762207.8,56191.6,7769.9,768882.0,9117.69,14676172.4,55217.39,,52630.2,,
2022-01-24 00:00:00+00:00,848.892627,13287.49212,28861.6774,90461.54,1446881.0,112480.85,12585.28,222317.0,20317.73,19731672.3,88151.29,,43219.0,,
2022-01-25 00:00:00+00:00,166.719889,2397.41778,4387.92474,11827.29,524857.5,30083.05,1323.03,240033.0,5116.1,6859087.9,20873.3,,47410.5,,
2022-01-26 00:00:00+00:00,260.837572,3703.814,10120.53616,56284.51,1127093.4,50778.1,7466.6,274828.0,8616.45,13609535.9,187879.15,,56696.8,,
2022-01-27 00:00:00+00:00,194.804451,2885.61299,3972.89554,49187.55,741779.6,56166.5,2099.71,223392.0,5100.5,7414152.2,49559.56,,28048.7,,
2022-01-28 00:00:00+00:00,117.730098,2477.55887,5116.06578,61917.85,525975.0,32764.64,1530.59,187357.0,5255.46,6543876.1,35158.22,,27238.8,,
2022-01-29 00:00:00+00:00,166.421527,3639.01501,7467.0251,36758.47,367634.7,29670.66,885.83,71709.0,6838.24,4888245.0,54348.71,,10890.2,,
2022-01-30 00:00:00+00:00,123.075997,3500.46378,10181.27939,71176.02,643248.2,18976.04,690.98,157995.0,7610.32,4810008.6,50956.68,,19659.8,,
2022-01-31 00:00:00+00:00,232.94102,4876.17877,11407.13204,57170.28,414837.8,25321.47,1115.07,123379.0,7703.57,4288925.5,29114.47,,22426.8,,
2022-02-01 00:00:00+00:00,294.273931,5000.31617,12143.27924,60509.55,492486.8,66386.55,3529.56,146352.0,8355.13,4675136.9,37500.28,,39461.5,,
2022-02-02 00:00:00+00:00,202.048585,4421.57067,11323.98624,94850.56,413470.8,60140.87,8472.36,354397.0,5692.75,3637812.3,52570.46,,23115.7,,
2022-02-03 00:00:00+00:00,227.736013,3732.70426,8712.31412,43700.08,543424.8,58280.6,4117.02,70068.0,4299.59,3111156.1,38116.71,,28221.2,,
2022-02-04 00:00:00+00:00,478.786058,6039.49286,12172.21892,38048.78,308005.6,52377.13,2841.75,60655.0,7963.58,3718275.4,59159.32,,55006.8,,
2022-02-05 00:00:00+00:00,182.508622,2390.15955,9943.93574,68356.99,398362.8,33109.1,1978.92,140209.0,5017.65,4193556.2,48993.33,,41624.6,,
2022-02-06 00:00:00+00:00,156.954855,1561.30219,20094.4096,38207.61,320183.6,15349.82,1446.82,101245.0,2356.45,2071899.1,30069.15,,33857.6,,
